Model,Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2060,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,70.2718209598991,138.65047558317212,82.41856312528986,38.11876941033469,48.827639986110746,NA,49.20417453868528,NA,139.30697362515644,NA,76.50175027390341,NA,160.77426391800518
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2060,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.683953888857066,26.37300967544844,59.791958849517144,114.20265914618354,200.3487196798086,172.52378320988623,108.79931248929398,155.11270163759593,NA,127.09257606022237,NA,126.4240627795953,NA,126.14372742995485,NA,253.68688427210446
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2060,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.0168747198046951,2.0035806631282265,8.678157896258988,20.081360073504065,22.451601913641262,16.28741747944737,15.353637081626264,NA,15.369804861204138,NA,17.034494222128153,NA,34.93895840352214,NA,29.90134065329459
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2070,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,6.699834470661763,20.27364591737481,52.34265417649887,102.55290030713509,180.86698688997376,257.3049743201027,96.24655634792782,136.1809454331779,NA,141.03625776542714,NA,287.49155821244113,NA,281.12132613336104,NA,441.7590985748605
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2070,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,23.3106212570378,158.06037688846789,105.57930816442459,35.47993643521396,41.72949984079163,NA,44.944610260403955,NA,135.6928323379779,NA,88.19460472064871,NA,155.59903264684414
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2070,Capacity Additions|Electricity|Wind,GW/yr,0.617,3.620090955558144,22.494184538665422,47.82759711517124,96.35788863837124,171.81920679609527,236.38581620169128,100.19487594323039,136.92407132418535,NA,120.29881201749413,NA,121.63699501473648,NA,118.0565354016255,NA,256.763155167847
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2070,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.7698348162279719,5.205780836778952,14.489062095440868,28.325580255650664,17.684558058146305,23.50415550409346,NA,11.307507276186367,NA,16.440228889333987,NA,39.86182519019649,NA,26.263495307807844
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,5.220798143819822,19.33929198705274,51.1501554823794,91.74977404866911,161.39765091941436,258.4054907177564,91.92726141414278,143.79284252148807,NA,147.2357468987928,NA,323.08783314035605,NA,296.8542911128868,NA,434.98338778200116
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2080,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,23.374098177093106,106.59100820311711,125.91862186390367,43.689775601176144,46.93863537959011,NA,51.7409538351169,NA,140.6397898387554,NA,99.46689959835155,NA,147.84641854324232
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.274189699687498,12.952394557543254,35.64958648901779,77.45075840434724,142.6545373919898,242.33355774093297,119.72794818226257,137.51519327271518,NA,117.37077715050607,NA,162.65430093714707,NA,126.14372742995485,NA,253.6868842721045
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2080,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.7139940909294207,6.020077276393517,15.800494654404524,31.551954645865045,16.86596291226741,20.738269986683562,NA,8.036372441187375,NA,22.87159983298656,NA,41.65863989096554,NA,21.290568080567475
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2090,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,5.018522816177982,16.384016548905795,47.37839192856333,86.93594176682421,137.4225132830714,228.62318681877605,97.14968689571498,150.45812787514888,NA,152.664270648051,NA,285.7566021415612,NA,325.6571667260985,NA,422.1875030910199
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2090,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,12.502854220122494,63.058327413578766,147.09240527595392,43.94575716066516,48.399925947662055,NA,54.969802715563944,NA,113.97022729379346,NA,118.3295668502845,NA,148.58208460043238
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2090,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.274189699687498,9.812575867637989,31.642293785498794,63.76776690803206,120.37535212991163,209.93221518829102,135.33616672771464,137.58776924690397,NA,126.53919103720935,NA,145.24861207138247,NA,126.14372742995482,NA,253.68688427210446
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2090,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.2519884381804064,5.066960293031768,14.265490221530591,29.079814656677243,21.216792927370633,24.67335547315635,NA,7.701573785292773,NA,25.616126243064343,NA,35.728116560560125,NA,25.14435674445727
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2100,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,6.9740686525471975,14.214489935785295,39.58617744013269,76.9908820841948,124.7298169721694,185.6581393830794,113.0213428363752,161.90900658202327,NA,149.03760577215422,NA,280.27595389878866,NA,324.41884138806586,NA,422.9647446537453
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2100,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,4.185304366830998,50.91598576115788,147.0978856382781,49.65730923525369,54.305932321514646,NA,46.48945328330802,NA,115.59284558187026,NA,119.14687373261167,NA,146.9232005589523
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2100,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.274189699687498,9.861825011765347,28.41100134593529,55.829778529160045,108.65727214200503,188.31869788391293,146.91928494731326,140.18349544435887,NA,113.0506101477699,NA,158.39863615658066,NA,126.14372742995486,NA,253.68688427210452
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2100,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.1020492178819749,2.6093394268952794,9.497229905796654,21.400483735584576,21.67374442575651,22.87995161588595,NA,12.741747426032358,NA,21.812260383133065,NA,36.43259494884357,NA,28.141793553166103
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,Opt1.5C,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,25.48577260930661,106.1091783490945,79.73542565321965,124.9815389784956,131.23741402214395,82.85727366170912,127.81875093605197,117.94539196237488,NA,173.37209907877948,NA,183.01484891248577,NA,136.26423959733427,NA,218.43800300397874
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,Opt1.5C,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,36.86402816204586,68.2236650362256,79.67427609046734,54.982560852347035,4.330161438305943,NA,52.82603228977842,NA,119.70443600285974,NA,75.33705357758652,NA,70.99297001463715
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,Opt1.5C,Capacity Additions|Electricity|Wind,GW/yr,21.993681380987574,43.09554637392402,8.389347583382552,40.92507576743614,44.7099240527979,50.786881047380206,112.27867498545976,76.75979902287692,38.099958629152226,NA,96.28615694402257,NA,96.97456667733923,NA,94.45984635714623,NA,115.88785654936481
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,Opt1.5C,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0.0098841561776047,2.573454825032862,6.866194993607841,13.654428329766251,25.25487181872895,NA,31.274700576576826,NA,17.413844018395082,NA,25.93150395040184,NA,39.87093112780105
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2050,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,2.3711689028424976,92.2163311527992,259.095206665273,485.286851605724,106.86342851135296,48.698920095853566,28.869289358008455,130.2620429781076,NA,217.89276374746652,NA,219.34645142460522,NA,81.45315534549637,NA,284.7125489610984
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2050,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,3.08510310110442,134.86107625097355,544.5986927483991,104.91449255683966,0.0106581988694885,1.640321324697942,0,NA,84.47044073880818,NA,157.78350135144115,NA,3.92240039004365,NA,92.29218971090455
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2050,Capacity Additions|Electricity|Wind,GW/yr,21.993681380987574,30.016450798374514,67.10430197409522,181.02094980737402,338.06477560559296,194.53866790213692,19.965975785340074,25.439826815551786,87.14308047256216,NA,60.31478225492407,NA,173.32231266927892,NA,65.40458374003565,NA,101.64929550545074
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2050,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0.3120079848840582,4.235433079369207,12.22943029334281,26.888713489698535,38.136348939485956,7.421457544830478,14.115442032116462,22.265633258846734,NA,28.595729896816703,NA,48.278481932501904,NA,27.131777498912978,NA,44.6714306338831
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2060,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,11.555609447405008,82.05006941858325,90.19847953655278,256.7165931612907,482.3542033069723,104.90091764612148,25.88543452403987,109.02735022526889,NA,119.98845200074265,NA,325.4497338414945,NA,77.9190807278939,NA,178.9149747640484
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2060,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,44.7304010951645,179.00182895230623,530.4709140312607,73.57388427061062,0,0,NA,0,NA,231.0049251272734,NA,14.881646086871413,NA,7.865006166646202
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2060,Capacity Additions|Electricity|Wind,GW/yr,21.993681380987574,37.12457298718475,10.78177560989845,92.82603050700699,213.82622801913857,386.78787307287996,160.27695834743457,0.2840948729033883,0,NA,31.756667023042986,NA,227.6881537202087,NA,63.310059123887385,NA,51.24337344854503
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2060,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,2.0841454431513187,7.059794704754481,16.715397913088555,32.89500566470443,38.189717982893846,12.666702284881742,17.063437306352554,NA,21.69666610135918,NA,50.58305674079231,NA,34.89345816882797,NA,36.26743448242251
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2070,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,15.746185238353595,101.22137219685722,69.21508490711892,227.45112332089727,442.4596133066612,163.0776128614928,48.68313491916176,136.92481109497615,NA,103.03258125462393,NA,299.8939342190632,NA,110.7223852295188,NA,173.12069138079409
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2070,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,2.955472542554225,154.44070338475782,464.38720489278126,191.61317489578573,0,0,NA,0,NA,197.25965328092695,NA,46.60913427864741,NA,8.195378267203925
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2070,Capacity Additions|Electricity|Wind,GW/yr,21.993681380987574,40.36514889894805,1.8787797928297105,52.71200558663462,161.47742558410454,303.405992393938,345.2059124819585,43.170489556068084,5.521776504565867,NA,0.0345579139153841,NA,182.11879385102327,NA,135.21864369180963,NA,25.888920634507848
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2070,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,1.6121029150931514,5.540358475409908,13.960169432994084,28.12356603098755,52.48751653823396,11.847530127290776,19.465409613355323,NA,18.339692669821023,NA,49.909246390702066,NA,36.34803180842849,NA,35.49981230821818
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,12.038560588792784,105.21158174634056,73.16240063675785,88.81001803398681,254.8400525542671,434.96807157775635,40.127747192461264,137.08082759801516,NA,86.29458434137196,NA,253.28318691415302,NA,171.1446055783107,NA,158.505593946712
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2080,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,104.84285284007372,234.77519067741974,420.6295917110451,0,0,NA,0.1997385567426327,NA,146.91602920319463,NA,100.05671058082949,NA,7.482783234972262
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,21.993681380987574,43.06547791558276,2.870547571450432,35.545461151258706,117.32120536649431,245.95922260153804,412.58348455328866,44.316141279373696,1.0211829530551568,NA,0.1404301075952364,NA,173.27846421660283,NA,142.3113214088153,NA,29.07977699545309
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2080,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,1.34575243609972,5.147617380757658,13.044493832710716,25.982191360083867,48.26845918250004,18.42697577810877,23.56315085748761,NA,23.042942243486475,NA,38.135023996943765,NA,38.51931953394042,NA,42.84012341270539
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2090,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,10.675866492809892,110.09471736013364,74.63039513795002,85.68818630505476,233.29844632888035,421.44482592769066,48.25674041366352,150.77906816408324,NA,86.08737740959,NA,247.89547012679787,NA,172.04127617828135,NA,154.46495316002634
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2090,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,45.76827805153641,118.87428009668034,539.9990019696645,5.960827092914997,1.5568397345762606,NA,0,NA,110.17348363225129,NA,134.44795477612766,NA,8.357905131401404
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2090,Capacity Additions|Electricity|Wind,GW/yr,21.993681380987574,43.34197489140762,4.228233936996851,38.35518152757518,85.52571409302483,204.88949164540472,359.32379310523476,83.37803884928577,15.199199583350097,NA,2.9272968513067843,NA,163.61976275793762,NA,145.97969349760308,NA,29.885101559475522
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2090,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,2.6020759734229104,8.471115953798913,19.08526413427988,37.92402461870151,28.721710771376216,25.468013851080627,NA,21.85907258999113,NA,41.286650233933734,NA,38.27483542580201,NA,38.176116375949405
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2100,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,14.786782401424272,106.78048555696873,71.29296072207012,100.05486338334929,207.54594313171867,388.12024328409444,53.39612765881017,137.0692531784362,NA,97.23968880467277,NA,252.9868439572566,NA,165.98327139529343,NA,156.05639192577055
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2100,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,30.400811887931262,112.14445121988513,506.300801244904,8.472311091355632,1.2298352475558147,NA,0,NA,120.05700861590731,NA,123.49049132024675,NA,8.071583002925085
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2100,Capacity Additions|Electricity|Wind,GW/yr,21.993681380987574,43.03546309721058,4.7062531329166735,37.31861789027588,57.481015531212634,169.63674685798634,314.8790726366059,95.3382227188417,27.185727556659035,NA,18.73165601058445,NA,162.929858360935,NA,134.21528556332194,NA,36.71307495318383
MESSAGEix-MACRO-GLOBIOM,R5OECD90+EU,ZF2100,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.2627054420700013,4.869678184048286,14.299290278176226,30.61456792320631,30.165860978032963,31.317792562283955,NA,25.31380013763631,NA,42.940192789107954,NA,37.84565885806009,NA,37.88219897910484
MESSAGEix-MACRO-GLOBIOM,R5REF,Opt1.5C,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.38021052631579,5.662106559858525,23.1925583486294,26.70479732230515,13.347196098414324,11.027681245632474,12.030230617107712,12.90133184919504,NA,28.91164916255268,NA,33.788079118009676,NA,17.28358326831289,NA,34.706318080309
MESSAGEix-MACRO-GLOBIOM,R5REF,Opt1.5C,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-MACRO-GLOBIOM,R5REF,Opt1.5C,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,2.1176916666586396,10.149253850132649,5.137454836734486,18.2198219212134,7.534477518334086,4.600434237689122,9.686581351218877,19.728953939599343,NA,21.714291280686673,NA,10.52134409520158,NA,15.264106181068314,NA,29.697140789520617
MESSAGEix-MACRO-GLOBIOM,R5REF,Opt1.5C,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0,0,0,0,0,NA,0.303310246362739,NA,6.121210502176216,NA,1.1636750369554585,NA,0
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2050,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,0,12.006456963899485,32.950383341474634,59.68073042353123,19.191561960223165,10.28142843314858,10.962348783316385,22.572476103578595,NA,38.44583111329106,NA,30.340231356265413,NA,18.14063390184533,NA,46.63421433176393
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2050,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,14.555685821201562,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2050,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,0,8.146653663958714,21.708308106028415,37.42998250533525,25.018737207921447,14.223103545855842,9.623544265708585,17.42675368616598,NA,24.426516229538876,NA,21.944256809645903,NA,14.025820880650317,NA,30.382187507947243
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2050,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.3090290920047627,2.4929458220369987,5.944516413977227,8.456058808578934,1.5991625220096506,4.803797267281917,1.861125295025413,NA,4.073851431048791,NA,5.044860337235406,NA,3.3321553703597093,NA,5.233719994837462
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2060,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.38021052631579,7.587499891305106,13.172562465401317,34.438662292971244,61.580193409183174,21.16492341317772,13.760077594588529,11.760810876218668,NA,26.10289631853873,NA,45.02232953880909,NA,18.422679830971827,NA,29.7278398539259
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2060,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,3.92972775085988,11.741395711283062,0,0,0,NA,0,NA,0,NA,0,NA,1.8929906453532863
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2060,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,2.887197818625592,1.2621691487246822,13.7273036925978,28.17781100197126,44.92990948621056,27.923997809893898,8.861838379292783,5.045169402694725,NA,16.630923503172294,NA,30.479015058475728,NA,12.15555936123106,NA,24.315216590075725
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2060,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,1.794750897098325,5.053423104246926,9.212406360461868,9.01012790704958,5.373117771523473,0,NA,3.08802917040572,NA,5.4152244898975,NA,4.277826226920503,NA,3.821277155085436
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2070,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.38021052631579,10.642264609318318,9.401642035662205,29.625906074840632,55.43776138317584,37.19755651140517,21.391565685918692,11.380145892858296,NA,17.53188027864756,NA,45.78918837049695,NA,25.86307345985471,NA,21.59525837502637
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2070,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,7.174059661587072,9.52936297564048,0,0,NA,0,NA,0,NA,0,NA,1.7082686820887911
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2070,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,3.641754081816342,0.5371232072386471,7.093177950637557,20.4870410236705,36.014199238961716,54.01443120550309,15.753609393553564,0.5371232072386193,NA,11.951490529228517,NA,33.349326378782145,NA,15.811505584585834,NA,17.828575526190082
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2070,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,1.2120525272494476,4.309735918309997,8.263252116783054,13.30905194793931,6.367776897893831,0,NA,0.9982065369781128,NA,5.872977638399215,NA,5.951853576620793,NA,1.6114594127295123
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.38021052631579,14.926928014567295,13.67712716784022,14.05253718196044,35.56175779918182,63.01357949668633,20.927888979482223,17.147026960438165,NA,14.810162475635966,NA,38.68186377556109,NA,33.810266729149866,NA,19.536957442251328
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2080,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,5.994708292846346,9.799367069415462,0,0,NA,0,NA,0,NA,0,NA,2.573780460637323
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,3.8411331783865226,0.4240923150955447,6.535479065352774,19.84051516469384,35.26469857228554,54.670740502289505,18.689242388182528,0,NA,10.352432739130409,NA,30.756171831534488,NA,17.662058555325086,NA,18.675169041033794
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2080,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,1.1476520675028048,4.227542798918835,8.158350553939753,13.17516801740497,3.3298860255964797,0.442655844315813,NA,0.8259394010452585,NA,6.810013044959277,NA,4.954411854478674,NA,1.5538699969083736
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2090,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.38021052631579,9.688968779493583,17.818348197170288,10.618117156942558,31.178470843370704,57.419271171837856,24.358454746959556,13.361171705097462,NA,19.46060800601086,NA,35.784117588528694,NA,32.873025086364486,NA,27.015021407042653
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2090,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,0,5.582027687545292,0,0,NA,0,NA,0,NA,0,NA,3.4347143208144875
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2090,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,2.320087181402166,2.0043988959080425,3.718669599225978,16.57506097837022,31.479142193266163,48.75705714695668,16.115036055586103,5.538077950585626,NA,10.391246400660998,NA,32.18198447880413,NA,18.427655378598416,NA,19.33604465207337
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2090,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.6411978112006708,3.5811645693507708,7.333389937140641,12.122285992395634,2.578659214321034,1.895199971696207,NA,0.577840792523748,NA,7.128192180557379,NA,4.433780631737259,NA,1.7021943747655923
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2100,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.38021052631579,4.5165507674880585,22.463341447510107,8.516368004126662,28.496047150631775,45.756300442336574,29.473681424240443,23.518389983015982,NA,21.750524098580257,NA,32.12267963421106,NA,34.51444075337378,NA,29.540788529849223
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2100,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0.233033733056854
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2100,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,3.8829087878080504,10.93076983727772,1.5021440354459532,5.682392642697619,18.851554191772387,34.11822175588319,34.276555834115165,27.357130526105973,NA,7.1346320854532115,NA,20.306945799454624,NA,32.66893049334819,NA,14.940148527575085
MESSAGEix-MACRO-GLOBIOM,R5REF,ZF2100,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0.5317330213333221,3.4414566763001377,7.1550833291043965,10.405540602485448,4.2050972714354895,NA,2.484658535774549,NA,3.075771689419238,NA,7.436446631802467,NA,3.0543998285730627
