Model,Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Non-Energy Use|Oil,EJ/yr,27.79624730145832,29.50485522829479,24.51590927662404,23.42610074562152,23.21059117496128,21.30781422222202,19.77197681833357,18.84478057391127,17.96904476474571,NA,14.77682339306081,NA,9.542335674639435,NA,3.175510880289961,NA,0.3853604104037497
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial,EJ/yr,151.0936069892587,155.9257060812134,143.1710779155211,146.0843690532308,151.0296554940702,158.1463247812407,164.7200591630814,171.4209258168734,178.0449574490426,NA,194.5072820486773,NA,213.2490080203093,NA,234.2047854039889,NA,255.9302280839808
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Electricity,EJ/yr,47.87479443625503,54.30755705154503,56.44957607820577,62.1414193595492,66.69041534283996,74.92775380932093,83.7236335719706,95.65026595233384,106.4697844387369,NA,131.0785057626383,NA,153.8586694376603,NA,177.1746867979197,NA,204.0226649171808
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Gases,EJ/yr,34.06785704151477,32.64072871530512,21.11887617789677,20.86847143141281,24.802171005479,24.7337245561622,22.00734080580699,17.35001335751798,13.11378015785984,NA,5.152076971175564,NA,1.510927112070374,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Heat,EJ/yr,6.139929947170039,7.05459644884076,7.521836145682789,10.16792471628526,11.26894646570638,11.77304481541134,13.13053545809098,14.26354548691254,15.97905738487252,NA,18.46401054328146,NA,22.13478175288773,NA,23.94072643240069,NA,19.29518971510413
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Hydrogen,EJ/yr,0,0,0,0,0.02119864138554588,0.2391269867963423,0.40532727879771,0.1156922240457307,0.001580459478072778,NA,0.716296162385865,NA,0.1999259681321162,NA,0.003660499541402553,NA,0.003873349063415624
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Liquids,EJ/yr,18.60297991749984,19.28140474863446,16.61608658122707,11.55938375512598,8.974875713538285,8.731991140468464,8.753451541200734,8.310747618470385,7.472099514355271,NA,7.796130741477198,NA,8.17852615830946,NA,8.385597429756434,NA,8.345092825229008
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Other,EJ/yr,3.419104985658625,6.353070892200505,9.440555890244811,13.15049556007599,14.59659941550849,16.32189870490826,17.5747033203832,18.71549325775638,19.90160513783237,NA,22.20939161945122,NA,23.73942681436884,NA,23.85144711124358,NA,23.4830350199647
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Solids,EJ/yr,40.98894066116043,36.28834822468753,32.02414704226388,28.19667423078156,24.67544890961252,21.41878476817315,19.12506718683118,17.0151679198365,15.10705035590762,NA,9.090870248267713,NA,3.626750776880452,NA,0.8486671331270512,NA,0.7803722574388104
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,37.77238936687976,35.3666902391698,32.02414704226388,28.19667423078156,24.67544890961252,21.41878476817315,19.12506718683118,17.0151679198365,15.10705035590762,NA,9.090870248267713,NA,3.626750776880452,NA,0.8486671331270512,NA,0.7803722574388104
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Solids|Biomass|Traditional,EJ/yr,28.321997455,27.24647202175,26.1709465885,24.31897258925,22.46699859,20.24272419666667,18.01844980333333,15.55370919333333,13.08896858333333,NA,8.091069218333333,NA,2.701690116666666,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.216551294280662,0.9216579855177321,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Solar,EJ/yr,6.460056755947052,12.0221488974082,18.41345900968057,23.52087286732086,26.09464288819916,28.20943273659127,29.91800000089944,31.47572159649901,33.08167832615464,NA,36.04262589008378,NA,37.93878527668611,NA,38.04359965679288,NA,37.88998052416063
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Solids,EJ/yr,86.37115989492818,74.2721533528221,61.03745036150987,52.12144804486225,44.3729576685262,40.29310704096342,37.18919889186451,35.36977326609635,31.18860167237379,NA,16.41673689926656,NA,3.626750776880452,NA,0.8486671331270512,NA,0.7803722574388104
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Solids|Biomass,EJ/yr,45.85157874989295,44.87824584281353,42.08704255831379,39.46957583832787,36.35270997770188,35.00055685532631,33.67322244351397,32.98692367733915,29.48278059883044,NA,16.32154844165268,NA,3.626750776880452,NA,0.8486671331270512,NA,0.7803722574388104
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Solids|Biomass|Traditional,EJ/yr,28.321997455,27.24647202175,26.1709465885,24.31897258925,22.46699859,20.24272419666667,18.01844980333333,15.55370919333333,13.08896858333333,NA,8.091069218333333,NA,2.701690116666666,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Solids|Coal,EJ/yr,40.51958114503523,29.39390751000857,18.95040780319608,12.65187220653438,8.020247690824327,5.29255018563711,3.515976448350536,2.382849588757201,1.705821073543344,NA,0.0951884576138742,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Transportation,EJ/yr,113.1189915936937,125.1770727613482,113.5611276263409,109.137614223014,94.14172750282263,82.84345005572621,88.56774687460563,89.4727220083298,87.61708716644473,NA,83.1926253726801,NA,89.03275216091171,NA,92.71179219216155,NA,97.3646973318244
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Transportation|Electricity,EJ/yr,2.01001274371286,2.137406670103372,2.211603338035779,6.716365798298729,17.5163941352732,27.86912292762657,29.5826958732832,31.06517321804021,32.25609526629795,NA,34.06408413772168,NA,35.14642256260246,NA,35.52151996860955,NA,36.94596695794687
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Transportation|Gases,EJ/yr,1.49202997304751,0.9388680827617332,1.647546445536304,2.731659298707777,4.288043503600607,6.522434310935451,10.1786658768071,13.01869356930572,14.97519398426322,NA,11.41733714873162,NA,8.539718568582227,NA,5.97002560498054,NA,4.972155317912256
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0,0,0,0,0.8920088377477062,7.033296598140872,15.80459478072778,NA,32.76598263202342,NA,44.030875571574,NA,50.19880220919615,NA,54.65359750490902
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Transportation|Liquids,EJ/yr,109.6169488769333,122.1007980084831,109.7019778427688,99.68958912600749,72.33728986394883,48.45189281716419,47.91437628676763,38.35555862284299,24.58120313515578,NA,4.945221454203377,NA,1.315735458153028,NA,1.021444409375311,NA,0.792977551056263
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Transportation|Liquids|Coal,EJ/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Transportation|Liquids|Oil,EJ/yr,103.6067113356093,116.8052035947557,105.03605241105561,95.578462322589,68.7149937426025,45.26030330457358,45.1022805122531,35.87783314660415,22.39808988871493,NA,3.250405975307281,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Final Energy|Transportation|Other,EJ/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Food Demand,kcal/cap/day,2955.499814233142,3053.937791306123,3160.124845934696,3119.406768076926,3079.414907751033,3046.948920901067,3014.50635213385,3013.030959021778,3011.08759887732,NA,3012.208041008523,NA,3118.678298711619,NA,3219.760563553757,NA,3254.959679870723
MESSAGEix-GLOBIOM,World,Opt1.5C,Food Demand|Crops,kcal/cap/day,1467.418580344359,1478.171141826054,1490.689174465716,1465.43738338488,1440.282388930466,1417.881957736341,1395.46909945165,1394.986378853389,1394.418638280154,NA,1396.573280970389,NA,1418.266093029116,NA,1445.259954236752,NA,1469.810190387821
MESSAGEix-GLOBIOM,World,Opt1.5C,Food Demand|Livestock,kcal/cap/day,451.9234042736738,424.8560085392144,399.3394817496753,387.6665472870431,376.6020162772435,368.2912387424504,360.4064664241421,359.1266370101131,357.7543217749187,NA,353.5816867857449,NA,346.2602473563319,NA,343.2153138688356,NA,342.4022238424884
MESSAGEix-GLOBIOM,World,Opt1.5C,Forestry Demand|Roundwood,million m3/yr,3814.8723,3802.553,3790.2335,3803.772,3827.990180299602,3858.981134076478,3902.549177868164,4045.290126099189,4239.0762854777,NA,4747.017043335629,NA,5276.522661405525,NA,6036.028308979816,NA,7007.274310512486
MESSAGEix-GLOBIOM,World,Opt1.5C,Forestry Demand|Roundwood|Industrial Roundwood,million m3/yr,2069.8645,2170.3852,2270.9063,2363.2436,2466.197905128621,2567.161611162949,2666.443738714659,2742.595547873664,2819.997121393714,NA,2945.248384680985,NA,3001.355282232224,NA,2956.735052580372,NA,2938.690555880227
MESSAGEix-GLOBIOM,World,Opt1.5C,Forestry Demand|Roundwood|Wood Fuel,million m3/yr,1745.008,1632.1028,1519.1979,1393.5418,1361.046245006356,1288.265401074487,1236.202621486303,1298.263945751431,1422.828597996602,NA,1813.414278192157,NA,2298.554195419198,NA,3096.508877369356,NA,4090.009150292877
MESSAGEix-GLOBIOM,World,Opt1.5C,Forestry Production|Forest Residues,million t DM/yr,45.2353,38.45,31.6647,26.9149,24.73592387634827,33.90445101731904,85.24885402767235,159.8000142378931,301.7864193558295,NA,542.6620745299529,NA,757.0772684740612,NA,936.5899084459503,NA,1114.172065807857
MESSAGEix-GLOBIOM,World,Opt1.5C,Forestry Production|Roundwood,million m3/yr,3814.8723,3802.4884,3790.1042,3803.3836,3827.244204891165,3858.517015814924,3902.646261443764,4046.181592477649,4242.825727312727,NA,4758.662719683069,NA,5299.909404665383,NA,6053.243945942303,NA,7028.699538103742
MESSAGEix-GLOBIOM,World,Opt1.5C,Forestry Production|Roundwood|Industrial Roundwood,million m3/yr,2069.8645,2170.3852,2270.9063,2363.2436,2466.197905128621,2567.161611162949,2666.443738714659,2742.595547873664,2819.997121393714,NA,2945.248384680985,NA,3001.355282232224,NA,2956.735052580372,NA,2938.690555880227
MESSAGEix-GLOBIOM,World,Opt1.5C,Forestry Production|Roundwood|Wood Fuel,million m3/yr,1745.008,1632.1028,1519.1979,1393.5418,1361.046245006356,1288.265401074487,1236.202621486303,1298.263945751431,1422.828597996602,NA,1813.414278192157,NA,2298.554195419198,NA,3096.508877369356,NA,4090.009150292877
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment,billion US$2010/yr,961.8614661642679,1364.616958286467,1005.231667689308,1488.14041782772,1749.636161635904,2299.611645985231,2204.914258485484,2677.40683482445,2428.860981253123,NA,3081.519975958538,NA,3878.953768656767,NA,3647.716688303939,NA,3920.130302412696
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply,billion US$2010/yr,961.8614661642679,1364.616958286467,1005.231667689308,1488.14041782772,1749.636161635904,2299.611645985231,2204.914258485484,2677.40683482445,2428.860981253123,NA,3081.519975958538,NA,3878.953768656767,NA,3647.716688303939,NA,3920.130302412696
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|CO2 Transport and Storage,billion US$2010/yr,0,0,2.584640891124152,7.936780352552196,16.75782184660742,30.60640613033009,50.84512767748186,81.28004270085275,116.0153842130615,NA,189.8575244754509,NA,230.4070286894305,NA,247.71772230495571,NA,268.0768781777583
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity,billion US$2010/yr,462.1415263220557,803.4267853706062,636.1750673943459,946.752770082813,1316.170810220243,1698.19847932739,1662.918687016201,1936.665004379731,1683.915476716117,NA,2189.943543824497,NA,3102.174581821031,NA,2841.882161854521,NA,3074.842535645137
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Biomass,billion US$2010/yr,9.466747239115255,0.1525064270651425,0.8312818985184691,0.9355990191294408,2.312436285894784,4.681859919000798,10.54205522948786,4.355331958585036,7.111539534651284,NA,8.733833141113827,NA,5.384513318146751,NA,5.310624336377083,NA,3.200218368729565
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Biomass|w/ CCS,billion US$2010/yr,0,0,0.6301561931144579,0.7232762902622064,0.5696508171077357,0.1718399304698669,1.044785395054738,3.453909394323844,4.365964986241867,NA,3.785949116034571,NA,0.5060260296253845,NA,2.710386707461774,NA,2.610313088275567
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Biomass|w/o CCS,billion US$2010/yr,9.466747239115255,0.1525064270651425,0.2011257054040112,0.2123227288672344,1.742785468787049,4.5100199885309316,9.497269834433126,0.9014225642611917,2.745574548409417,NA,4.947884025079255,NA,4.878487288521367,NA,2.60023762891531,NA,0.5899052804539976
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Coal,billion US$2010/yr,11.19193517348709,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Coal|w/ CCS,billion US$2010/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Coal|w/o CCS,billion US$2010/yr,11.19193517348709,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Electricity Storage,billion US$2010/yr,0,0,0,15.39321382313514,46.01361254513624,71.07265189470348,130.3721955039205,121.8561254541262,72.18011455766171,NA,128.362405945574,NA,267.0399556097602,NA,231.4813013337145,NA,277.3250500527968
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Fossil,billion US$2010/yr,42.28927333290515,53.45146052607198,40.93111166721159,81.5049258231112,104.2011793123087,162.4466656014562,116.7871598030932,143.0129206727921,113.7982140120519,NA,48.77607627064521,NA,30.32887972464049,NA,23.26569050968723,NA,26.90696652502773
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Gas,billion US$2010/yr,31.09733815941807,53.45146052607198,40.93111166721159,81.5049258231112,104.2011793123087,162.4466656014562,116.7871598030932,143.0129206727921,113.7982140120519,NA,48.77607627064521,NA,30.32887972464049,NA,23.26569050968723,NA,26.90696652502773
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Gas|w/ CCS,billion US$2010/yr,0,0,5.00688234513383,10.38523087644152,19.7513013896763,35.17936717847299,57.02400806543402,81.44900992477106,64.1842886811449,NA,9.36747442928004,NA,0,NA,3.660117990037899,NA,2.442454602399616
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Gas|w/o CCS,billion US$2010/yr,31.09733815941807,53.45146052607198,35.92422932207776,71.11969494666968,84.44987792263238,127.2672984229832,59.76315173765923,61.56391074802106,49.61392533090699,NA,39.40860184136516,NA,30.32887972464049,NA,19.60557251964933,NA,24.46451192262812
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Geothermal,billion US$2010/yr,0,7.21108830628724,13.48069665785191,21.38229907216516,29.06983535456675,34.01409161963709,38.64499721543383,61.94812375725297,76.36218065576826,NA,115.2840522720673,NA,201.6453439814535,NA,233.6078345400896,NA,276.5990582336335
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Hydro,billion US$2010/yr,47.29218732409021,147.7460490039994,119.9683475729149,103.7027245412671,110.665047471133,141.395172479139,118.9108189710061,123.8324917246425,85.1357526068838,NA,124.2203024872025,NA,217.0559584311109,NA,160.8619996232637,NA,127.8740762961641
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Non-Biomass Renewables,billion US$2010/yr,203.3774257728008,392.8774556323845,306.5867439520018,342.9407224710014,495.8733584710196,598.5779028476031,597.8480204453531,736.3833268987081,599.6944662478168,NA,716.9720772219505,NA,1252.805769434008,NA,1507.272982793488,NA,1579.730576935983
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Non-fossil,billion US$2010/yr,227.1933050214011,481.2930967380047,335.418224838165,394.0768084824238,559.5839135106002,713.3850673380266,761.8774387024798,962.8800251797152,770.9735943794378,NA,1160.475073074854,NA,1719.598077599637,NA,1635.959814013994,NA,1611.242835761216
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Nuclear,billion US$2010/yr,23.81587924860029,88.4156411056203,28.83148088616317,51.13608601142236,63.71055503958058,114.8071644904234,164.0294182571267,226.4966982810071,171.2791281316211,NA,443.502995852904,NA,466.7923081656301,NA,128.6868312205067,NA,31.51225882523384
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Oil,billion US$2010/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Oil|w/o CCS,billion US$2010/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Other,billion US$2010/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Solar,billion US$2010/yr,80.37222516261134,111.606340982162,126.2405696709125,133.2543592263295,186.5337453223976,205.2484654562809,225.6079941348715,296.8967953445876,290.6120815228926,NA,290.2999244274292,NA,526.7005230726422,NA,813.6919977370301,NA,702.8788959545686
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Transmission and Distribution,billion US$2010/yr,183.1922007286342,268.5297216794644,258.9944489904508,454.8422229350135,604.0596685663029,746.6122345742026,643.3398377772195,704.5606011145123,719.8520142323148,NA,843.5961553923097,NA,1079.823155568846,NA,945.8647316607473,NA,1156.167464937367
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Electricity|Wind,billion US$2010/yr,75.71301328609927,126.3139773399358,46.89713005032252,84.60133963123963,169.6047303229222,217.9201732925462,214.6842101240416,253.705916072225,147.5844514622721,NA,187.1677980352514,NA,307.4039439488009,NA,299.1111508931044,NA,472.3785464516164
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Extraction|Coal,billion US$2010/yr,26.17563346520265,9.865424460684354,7.425941872431099,4.109636604106291,2.589273549290624,2.158804345569648,1.654067218410551,1.765082762072647,1.489799421605448,NA,0.6760760883083305,NA,0.2997428301055761,NA,0.1541753926012053,NA,0.08910147181626829
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Extraction|Fossil,billion US$2010/yr,301.2311848493537,419.7047095110587,262.8466579011215,420.1192990188694,286.7451451337357,418.8312850783847,304.9687650346979,422.6068334025562,315.1445422703092,NA,296.0423915794814,NA,209.1664070763431,NA,118.4195695718193,NA,62.7844118667471
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Extraction|Gas,billion US$2010/yr,127.9806744508938,167.9004557371087,112.7660844207326,184.9836919727351,164.8214141832324,259.0911274605371,206.1586664631257,291.8881500119349,258.3186339797278,NA,255.4719520592573,NA,186.569426437747,NA,106.6049040708605,NA,57.75300899272562
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Extraction|Oil,billion US$2010/yr,147.0748769332573,241.9388293132656,142.6546316079578,231.0259704420279,119.3344574012127,157.5813532722779,97.15603135316168,128.9536006285486,55.33610886897592,NA,39.89436343191574,NA,22.29723780849055,NA,11.66049010835766,NA,4.942301402205209
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Extraction|Uranium,billion US$2010/yr,6.992458847371405,10.23045436288005,7.472103563538655,8.218175092867344,15.88353437804245,10.08620048709929,17.85254282399944,17.07729374381206,12.94136441919752,NA,35.19963321948644,NA,47.37332351925176,NA,47.89062848186195,NA,44.91915275558976
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Heat,billion US$2010/yr,13.34865484564053,20.42395088855097,19.10886429550134,35.6636880793587,30.38750374572972,24.30344086746711,16.9681069770524,16.69346373377199,21.92184181269991,NA,22.02614809062236,NA,28.71006645993415,NA,20.31369918165407,NA,8.015961263877951
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Hydrogen,billion US$2010/yr,0,0,0,0.8470198464210472,5.416876730932939,17.26304495977128,50.5434786318804,115.0281041503996,188.6627293421494,NA,248.4977534109462,NA,204.1814474391624,NA,188.9221828457053,NA,231.780146703364
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Hydrogen|Fossil,billion US$2010/yr,0,0,0,0.6537637321204911,2.483894571267013,6.376435814457342,11.34062459212879,19.69642218675783,33.35738429343144,NA,36.70843940606938,NA,0.4779170567241861,NA,0.3101874971510769,NA,2.491125376001238
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Hydrogen|Other,billion US$2010/yr,0,0,0,0.1932561143005562,0.8348600899759608,0.9962067538981882,11.19211001966459,53.75488501750353,88.53473060254387,NA,101.2909632122895,NA,45.90305411328017,NA,67.91367765506911,NA,132.3937911562255
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Hydrogen|Renewable,billion US$2010/yr,0,0,0,0,2.098122069689966,9.890402391415748,28.01074402008703,41.57679694613827,66.7706144461741,NA,110.4983507925873,NA,157.800476269158,NA,120.6983176934851,NA,96.89523017113736
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Liquids,billion US$2010/yr,86.33975278668697,32.17200488377442,19.94959746661447,24.95781591229357,36.72439468591085,55.51858743238011,22.33597679374798,41.06083324048205,59.03758541759776,NA,85.96151538100673,NA,51.20710046480968,NA,164.7675935222561,NA,213.3717042907418
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Liquids|Biomass,billion US$2010/yr,75.63866463123557,1.847654878277644,2.841153769513872,9.115640068900472,20.20242629500376,41.1579121763464,14.51123651347256,30.2151937931774,54.07168872801819,NA,83.4752703712163,NA,49.42728479673983,NA,163.5502626539046,NA,212.0912633205798
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Liquids|Coal and Gas,billion US$2010/yr,3.257561285906458,1.413219585465204,0,1.050426301480369,2.223302359292625,4.383614786495672,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Liquids|Oil,billion US$2010/yr,7.160948925431931,28.86828528914139,16.68228163452298,14.26142465209735,14.04240918716485,9.523737515078988,7.821211577795308,10.82373629238073,4.962652649201479,NA,2.486245009790443,NA,1.699771414194759,NA,0.8892567296674908,NA,0.2464662452458876
MESSAGEix-GLOBIOM,World,Opt1.5C,Investment|Energy Supply|Other,billion US$2010/yr,91.80788851315961,78.6590532695966,57.09473617706155,43.64486944254508,41.55007489470258,44.8042017024081,78.48157353042328,46.99525947284415,31.22205706198989,NA,13.99146597704593,NA,5.733813186805551,NA,17.80313054116634,NA,16.33951170947946
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover,million ha,12947.1548,12947.1548,12947.1548,12947.1548,12947.1548,12947.1548,12947.1548,12947.1548,12947.1548,NA,12947.1548,NA,12947.1548,NA,12947.1548,NA,12947.1548
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Cropland,million ha,1647.4262,1635.9328,1624.439,1607.5414,1590.90313383487,1574.464572320082,1561.657151964182,1568.898162079295,1577.616739266158,NA,1617.814449549111,NA,1683.292579252598,NA,1742.202443292325,NA,1778.672685069542
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Cropland|Cereals,million ha,651.32,635.7088,620.098,608.4225,596.7477278518277,582.235980651091,567.7741137857722,560.7690081228449,553.7340109807817,NA,533.6302132575095,NA,529.6966287146677,NA,523.163115545616,NA,511.6278169554286
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Cropland|Energy Crops,million ha,12.4762,0,0,0,0.2805083984095971,2.867919682362247,9.155834517407389,20.74321116121007,41.72917042906086,NA,108.6902981266148,NA,166.7434366077975,NA,223.0991017588424,NA,281.5177626351514
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Cropland|Irrigated,million ha,258.8908,241.5302,224.1696,226.461,228.7523368325171,228.5411762091397,228.3631681791375,227.0174399762333,225.6585148135848,NA,218.1971369297205,NA,200.2124843975722,NA,184.002177110311,NA,167.7851391006697
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Forest,million ha,3929.6307,3980.4358,4031.2416,4082.6028,4134.127889557659,4177.952119573778,4221.673930347873,4258.887210925501,4296.061460237146,NA,4358.853141473323,NA,4414.676510385693,NA,4452.24364614416,NA,4484.033671256383
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Forest|Afforestation and Reforestation,million ha,140.7756,198.3502,255.9245,309.3333,362.9071670133915,407.4746150336275,451.9394650764377,489.2264386994387,526.4793603725493,NA,589.6459962098895,NA,641.6892293179706,NA,677.0523649601948,NA,706.0942751295452
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Forest|Managed,million ha,792.117,898.6158,1004.7033,1028.1208,1051.762021023867,1064.531118315787,1078.650703903125,1127.202039837525,1184.149574013279,NA,1279.560344775213,NA,1390.63320208625,NA,1507.005235757322,NA,1804.24133476567
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Forest|Natural Forest,million ha,2996.7378,2883.47,2770.6135,2745.1486,2719.458786036657,2705.651998205388,2691.083730215475,2642.45850215161,2585.432350510247,NA,2489.646584312007,NA,2382.354133154892,NA,2268.186026831825,NA,1973.698082972097
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Other Land,million ha,3879.6745,3920.0587,3960.4424,3992.0848,4023.430494389462,4031.252643575718,4032.361727252885,3972.411596032474,3898.415032408905,NA,3682.132921870669,NA,3421.861527947132,NA,3268.519768555738,NA,3169.392565312043
MESSAGEix-GLOBIOM,World,Opt1.5C,Land Cover|Pasture,million ha,3490.4235,3410.7276,3331.0317,3264.9257,3198.693127461821,3163.485343442891,3131.462120345094,3146.957918410075,3175.061485399483,NA,3288.35439970286,NA,3427.324175257275,NA,3484.188912853917,NA,3515.05565024223
MESSAGEix-GLOBIOM,World,Opt1.5C,Lifetime|Electricity|Geothermal,years,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Lifetime|Electricity|Hydro,years,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Lifetime|Electricity|Nuclear,years,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Lifetime|Electricity|Solar|PV,years,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,World,Opt1.5C,Lifetime|Electricity|Wind|Offshore,years,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
